Grade_binary,Student_1_5_Grade_performance,Schools_with_high_no_of_low_income_families,Probabaility that 2 student belong to different Race,Class Size Index,Qualification of teacher,4_10_years_expe_teacher,Media Contect Index of School,No of Expulsion per 100 student,Long Suspensions per 100 students,
1,1.312826482,-1.344295376,2.40844815,-0.245600756,0.854693025,0.014083674,-0.169080865,1.005080272,-0.666660402,
0,0.988935074,-0.668791084,0.696934813,-0.190233537,0.798610539,1.322065361,-0.051857026,0.591488592,0.175510761,
1,1.09620165,-1.612575959,-0.094798502,0.301599629,-0.316543426,-0.883337981,-0.125728711,0.520009242,0.026416706,
0,-0.687403339,0.134808084,0.209929971,0.400754386,0.258364436,0.80029584,-0.085352634,1.473089755,-0.621909526,
0,-0.725727769,-0.220771854,-0.119047388,0.441131936,-0.534107082,-0.255840867,3.013369439,0.804543009,0.198852082,
0,0.417294042,-0.169544507,-0.336044478,0.437419326,0.243554768,-0.420507001,-0.231316557,0.52173282,-0.397435996,
0,0.154600507,0.217907822,0.136490844,0.276006032,-0.469399961,-0.762858063,-0.106405735,0.465808938,-0.025151631,
0,-1.463085569,-0.486878559,0.640612797,-0.123285677,-0.681618278,1.949446757,-0.063740178,0.663019841,0.220275385,
0,-0.408560258,-1.078639869,-0.589596999,-0.16546872,0.02779984,1.634417652,0.15866794,0.383087967,-0.517150483,
0,0.260088881,-0.331155947,-0.444606206,-0.527147428,-0.023957846,0.66697249,-0.145975454,0.755366934,-0.338656646,
0,0.326661787,-1.04897253,0.051840281,0.045052759,0.770040166,0.647671109,-0.305326941,0.635303911,0.108270046,
1,1.301158282,0.291206276,-1.236129189,0.862091513,0.76816129,2.522464643,1.610455047,-1.769011513,1.938994396,
1,1.613113083,0.082002857,0.525639592,0.228868978,-0.796700216,-0.869451017,-0.32402955,0.798180528,-0.972059281,
0,0.421606231,0.617165813,0.178834344,0.242581947,-0.486504022,2.345821813,-0.034060301,0.080790077,-0.093741268,
1,0.401254138,-2.223870262,0.049290754,-0.2685135,-0.923711674,0.129504375,-0.128609875,0.048351271,0.076308339,
0,1.091933516,0.271624892,-0.12363162,-0.017560534,-1.168435379,-0.995565833,-0.056295532,2.021205314,0.138758064,
0,1.737923474,0.606614068,1.198879307,-0.118463343,-1.223487295,-1.385604888,-0.163045302,1.612758518,-0.152700934,
0,0.907575236,-1.502085351,0.857386686,-0.514824709,-0.314022619,1.086446534,-0.022279342,0.003661549,2.869586157,
1,0.144923332,-1.678331744,0.714926363,-0.871889375,0.301144395,-0.245587175,-0.061007709,-0.04315864,0.066154995,
1,0.227031864,-1.66966192,-0.172965981,0.059749754,1.684793562,-0.428091826,-0.196268023,-0.424660065,-0.359694652,
0,-1.146767373,1.708180519,0.511974965,-0.151238113,0.769587304,-0.531202966,-0.089016989,0.669521861,-0.073870835,
0,1.587700555,1.530466524,-0.804794062,0.214641858,1.244017606,0.946972727,-0.344996259,1.608581213,0.132410557,
0,1.794173789,1.842303555,-0.878851049,0.408816849,0.635574604,1.365183182,-0.188164442,0.010370534,0.444371276,
0,0.124429352,0.928357988,-1.10760431,1.028124794,-0.628440268,1.252952511,-0.250209012,0.498603624,0.980002189,
0,-0.111660656,0.015965605,0.614890073,0.934715408,-0.111425943,0.180536407,-0.662836375,1.191035743,-0.881950467,
0,0.834013531,-0.351062751,1.233782875,0.290379703,-0.020068131,0.097480978,0.05565875,2.22466529,0.047503057,
0,0.967405021,0.887036347,0.049741841,0.952970642,0.694311205,0.40397196,-0.143657618,1.203307137,-0.095043405,
0,-0.545264007,-1.290091019,1.686896862,0.207749215,-0.596870234,-0.570423851,-0.229820923,1.420149188,-0.141588286,
1,0.623432198,1.029817543,-0.242838032,0.948600928,-1.406437205,-0.894490179,-0.028084052,0.10117361,1.642230813,
0,-1.933219379,-1.170705744,0.401842039,-0.031388043,1.87095984,-1.347961798,-0.158328523,0.846190638,-0.200083309,
0,1.633117203,-0.796965002,-0.744661837,0.793172384,0.707429664,0.467283559,-0.307602461,1.090020835,1.697261771,
1,0.959938288,-1.272997959,0.697922797,-0.182303653,-0.833997885,-0.043286482,-0.091722259,0.673736884,0.590981857,
0,0.665241055,0.660798286,0.527461601,0.829213507,-0.411778504,-1.427818121,-0.16801749,2.069631108,-0.432956985,
0,0.298393959,0.2539566,0.714579255,-0.174559587,0.766905173,1.596185839,-0.085006688,2.094191764,-1.605181682,
1,-0.954538144,-0.331040964,-1.166610317,0.618503497,-2.337149302,-1.689441437,-0.381875412,0.136562976,-1.008800205,
0,-0.631761924,-0.043714114,-1.52982703,0.687196033,-2.237688308,-0.67402291,-0.689383174,-0.102154903,-0.282758257,
0,-1.134712242,-0.226350905,-0.022624527,0.720491451,-0.848715285,-2.263659043,-0.160938533,-1.302987652,-0.709640548,
0,-1.552258661,0.758432699,-0.101415934,0.705745416,-2.346032586,-1.57072875,-0.199141563,0.15685161,0.056132144,
0,-1.459919218,1.045092528,1.241925671,0.789093516,1.326030203,-1.451407558,-0.055347493,-0.468155363,-0.189720687,
0,-0.028159816,0.925247665,-0.17120704,0.504761294,-0.084940784,0.015363705,-0.031427296,-1.339150843,2.161893934,
0,0.642960237,1.082797652,0.137594286,0.851769884,1.47772095,-0.400052293,-0.125740297,0.570232622,0.351309287,
0,-1.265107526,0.425174066,-0.696081307,0.694728155,2.333964617,-0.872205725,-0.343279319,-0.232980342,-0.024864337,
0,0.09298205,1.413678917,-0.557330287,0.715549856,0.309555293,-0.971743405,-0.113398904,-0.65750562,0.101884355,
1,-0.083604369,0.523994327,-1.562540241,0.660113332,5.293430035,-2.519522852,-0.240374633,-1.978237214,0.810493762,
0,0.533869782,0.1402955,-0.666969033,0.992025543,-0.399608719,-1.368507504,-0.792353592,-0.999018255,-0.04034515,
0,-0.930688849,1.484802695,0.427343375,0.424655312,1.295472442,0.186407118,-0.137030893,-0.770114936,0.221717525,
0,0.385286643,1.422362631,-0.310685214,1.025883843,0.115492499,-0.058753167,-0.336022466,-0.962947741,0.110861472,
0,-0.685642437,0.189331048,1.231950823,1.047922708,0.599984949,0.024748204,-0.238530565,-0.857385165,-1.800324219,
0,-0.691648832,-0.963194562,0.64972427,0.253823936,0.727984963,0.129457055,-0.036319799,-0.029113041,0.523562488,
0,1.504237122,0.820549353,-0.382680026,1.274420893,0.224477006,-1.532769763,-0.108126184,-0.518670923,0.337878426,
0,-0.65191049,0.296654433,-0.973101524,0.860335785,1.409890126,0.149824079,-0.411326217,-0.123161975,-0.418075512,
0,0.731522155,-0.494835315,-0.275738578,0.520928116,0.115238216,0.950235465,-0.118341329,-0.804638543,1.000897782,
0,-0.159503104,-0.231952396,-1.006059469,0.7621305,-0.244474764,-0.269771329,-0.242241213,-0.138562946,-0.338078138,
0,0.64552594,-1.04543373,-1.358571912,0.865934214,0.136465356,-0.297730624,-0.353867937,-0.491188305,-0.115383022,
0,-0.896847064,0.643733206,0.743891571,-2.200061762,1.072522208,-0.857928441,-0.754982941,-0.144758304,0.005349205,
0,-0.139362673,0.105454221,-0.281820103,0.951597619,-0.933106068,0.994691742,-0.129701212,-0.238378788,-0.402956816,
1,-1.371791776,-0.137073875,-1.186037989,0.087831243,0.351887844,0.113768884,-0.006233277,-2.284542665,-0.348481131,
0,-0.967001624,-0.553615523,-0.464425894,-0.101608532,0.992016646,0.68075529,-0.283402671,2.433649274,-0.517205599,
0,-0.128912527,-1.008261093,-0.098642638,0.701210142,-0.151015326,-0.436226326,-0.480563279,1.040106387,0.429640674,
0,-1.469791231,1.685463659,1.10846437,-2.708172752,2.738753,-1.248795471,-0.263779212,0.698059004,0.25487259,
0,1.761166987,0.604288381,0.33382156,-1.100066246,-0.082711635,-0.884986664,-0.150212531,-0.424616438,0.623350714,
0,1.61942107,-0.164910078,-0.000483029,0.271503704,-1.44757153,-1.136698865,-0.154414696,0.817685756,-0.726689224,
0,0.094789062,1.041519969,-0.97581262,-2.338389556,0.874810063,-0.681433767,-0.867531567,0.343628404,0.495764102,
0,0.016063336,-1.129405765,0.201515349,0.537798922,-0.267954854,0.304172366,-0.395231579,1.431713351,-0.457577199,
0,-1.494276788,2.138263508,1.585298665,-2.599762994,0.884187559,0.46502112,-0.07894274,0.445008127,0.685533512,
0,1.322060736,-0.278788873,0.692694091,-0.430168081,1.209529455,-0.739572341,-0.144288368,0.932268783,-0.360317813,
0,0.808845246,-0.61074759,-0.288141642,0.475419216,-0.008105802,0.372700294,-0.284827849,0.646724456,-0.575375077,
0,-0.922314607,-0.121396356,-0.519903691,0.616297212,1.598145813,-0.723973412,-0.115504265,1.863932637,-0.463669753,
1,0.43858503,-1.524017217,-1.287318529,-0.757572982,-0.91704341,1.221174679,-0.094932316,0.700713437,0.458512401,
0,-0.259396046,1.213855516,-0.522386423,0.51463127,-1.115684526,1.453958497,-0.047427179,1.272270034,-0.275295704,
0,-1.207072199,-1.130865258,0.752995459,-1.452740954,-0.491856392,-0.064166687,-0.209066938,-1.038736127,-1.039783417,
1,-0.031069082,-0.727479355,-0.218553895,-1.275905117,-0.108111826,-0.189200206,-0.096762276,-0.864201005,0.045602675,
0,-0.009425775,1.269290506,0.701788842,0.807901542,-0.295387725,-0.646881125,-0.079561121,1.795157746,0.653826538,
0,0.343416203,0.169064295,-0.532968338,-1.32278869,0.034717367,1.287378105,-0.105159123,0.699356419,0.05075253,
0,0.820129545,0.84500607,-0.161135839,0.944930276,0.315236698,0.156396654,-0.276484022,-0.852859923,-0.643156141,
0,1.065046882,1.328245194,-1.258429085,0.66167001,0.156341603,1.651992138,-0.355916788,0.148806925,-0.002911877,
0,0.975722202,0.910877,-0.853799664,-1.73861596,1.148306484,1.00331547,-0.108844104,0.683054698,-0.775270757,
1,0.644767274,1.214702863,0.184664664,-0.720096245,-0.681443214,-0.994279194,-0.06613646,0.242671962,-0.449379433,
0,1.966830348,0.592217064,-0.111259949,-2.183062704,0.105018312,1.480959092,-0.092741844,1.331448588,0.096610151,
1,1.13123859,-0.730220331,1.112080238,-1.337884439,-0.359034788,-0.011448343,-0.091825455,-1.321455054,0.065836957,
1,1.212071896,-0.09943368,-1.800713851,-1.348389877,-1.000938691,-0.579830918,-0.107964664,0.262243507,0.569366579,
1,0.412128646,-0.673593141,-0.72139319,-1.664137045,0.101077867,0.466938579,-0.181502908,-0.813077116,0.105809812,
1,0.971077535,-1.126293956,-0.351526722,-1.844268712,1.024661173,0.559030185,0.585102797,0.286634671,0.307436789,
0,-1.085426511,1.105746982,0.121619168,0.294042633,0.216980277,1.030851781,-0.112939424,0.685924128,-0.178043857,
1,1.537455832,-1.162024235,-0.787413791,-0.932291792,-0.557803299,0.61032171,-0.081872585,0.888061117,0.482596753,
1,-0.035531729,-0.384465512,-0.891134164,-1.677431532,-0.825992191,-0.928618185,-0.03945546,1.716625529,0.678117633,
0,-0.963992123,0.262345555,0.019463937,-1.855754054,-1.12981719,0.560017936,-0.262456142,-0.659881997,-0.207067192,
0,0.30295929,0.385045052,-0.660820385,-1.742055575,-0.720450822,-1.423284849,1.087841049,0.425350083,0.17049733,
0,1.080933526,0.538863412,1.311198555,-0.51165679,-0.460652898,-1.162756472,-0.007942584,-0.037295956,-0.109914925,
0,0.117490335,0.757972012,1.078569926,-1.300354103,-0.584420985,-1.067703568,-0.26389288,-0.958927126,-3.060789713,
1,1.147417586,-0.173328748,-0.779041992,-1.012770669,0.480456041,-1.872868152,-0.165408956,-0.445744629,-0.217816179,
0,1.406930501,1.858639409,0.473421079,-2.027123689,-0.643364248,1.868588691,-0.058071505,-0.380250291,-0.141194914,
0,1.289339594,0.268442812,-1.91606341,-1.181182184,-0.0571785,0.725817438,-0.263350749,-0.389489739,-0.16041588,
0,0.16071802,0.98609583,0.635716391,-1.011530711,0.324109964,1.166214585,0.009450518,0.821523754,-0.084016341,
0,0.180830968,0.808786645,-2.997814456,-2.111874253,1.421067623,2.613313923,-0.146481838,-1.328666868,0.228211924,
1,0.844498907,1.358481287,0.716978024,-0.591524995,-1.339767698,-0.355634918,-0.062052713,1.149843831,-0.003894673,
1,0.961131161,0.709377134,-0.245192493,-1.952996511,-0.055309564,-0.115706457,-0.071282336,0.96800151,-0.860011926,
0,-1.050132478,0.939120006,-0.49047414,-2.399192435,-0.371180898,2.267428184,-0.181883267,1.601003777,-2.114013131,
1,-1.101887406,-0.156980729,-1.111546121,-2.443433985,-0.917944487,-0.215457901,-0.287934532,-1.960331478,1.110488211,
0,1.783622569,-0.119641274,-1.388895333,-2.201807428,0.590093268,-0.586243275,-0.419140065,-0.758493781,-1.82075197,
0,0.566801719,0.393387937,-1.026091454,-2.330077509,0.401585396,-0.404522387,-0.211362634,-0.501612523,-0.774937546,
1,1.962417952,0.556410174,-0.063378226,-2.319515846,-0.26524632,0.803657686,0.019234263,-1.786726487,0.386922209,
0,2.096991284,0.204800023,0.585917094,0.704714306,0.104469539,1.350842014,-0.293152291,0.891363271,0.090756912,
0,-1.215867416,0.049880491,0.907872296,0.61421124,-1.4666005,0.95792257,-0.26736328,0.719470756,-0.920112528,
0,-1.423621825,-0.139816541,1.334694248,0.473255466,-1.723217151,-0.892298202,-0.149965988,-0.956862626,-0.944712962,
0,1.387322629,-0.711036119,-0.9872903,0.830373911,-1.352577999,-0.715441052,-0.142679854,0.386921976,-0.435662279,
0,1.121518292,-1.145048748,-1.257735058,0.124265923,-0.87693106,-0.125959889,-0.431653318,0.859450046,0.260482179,
0,0.771795103,-0.581642094,-2.093051705,0.382318613,-0.457024857,-0.308309539,-0.308871261,-0.01909644,-0.910641729,
0,-1.326814842,-0.994620099,0.547098906,-0.533113233,-1.974669385,-0.207223056,-0.042108384,2.978898059,0.022405574,
0,0.651478368,-0.994852905,-0.282987166,0.609809647,0.179824977,0.169395178,-0.279191812,0.267891057,0.146544142,
0,1.708426006,-0.763255365,-1.45529377,0.880371324,-1.011371168,-0.23053158,-0.522178304,0.190928002,-1.181847858,
0,0.539936807,1.017058926,-0.875432433,0.423309456,1.150641155,-0.655716013,-0.055851449,0.765513087,0.216897774,
0,-1.247204425,0.708172685,-0.271730702,-0.992977455,0.24252557,-0.543039656,-0.345100867,0.888781692,-0.186756038,
0,0.384833787,0.529658568,0.11737929,-1.566477129,-0.995958905,-0.923786631,0.018768323,0.761610348,-0.025184339,
0,0.172623728,0.054156195,-0.349996555,-0.442454215,0.913136327,-0.579075223,-0.035373894,-0.770429505,-0.443171661,
1,-1.25886671,0.105375864,-0.962493801,0.275110404,-1.502995803,0.038436187,-0.044646065,-2.135305545,1.69874585,
0,-0.85007083,0.089613017,-0.48614514,-1.1838383,-1.146285471,-0.785491262,-0.572734277,0.862185922,0.500972819,
0,0.332877896,0.589806412,-0.444090722,-1.537050328,0.796506117,1.508175373,-0.031391951,-0.969819776,-1.501623559,
0,1.440569411,-0.597823644,-1.103663057,-0.975476571,-0.025241879,0.603383291,-0.057191168,0.104810624,-0.717643778,
0,-1.722744879,-0.071371694,0.129687519,-1.989846677,-1.724459104,-0.161667255,0.059750558,1.347136614,2.014441516,
0,1.641723499,-0.479351596,0.024638276,-0.714795893,-0.383616449,0.112275972,0.003679403,0.238022943,-0.716247007,
0,-0.999239586,0.591515037,0.514429795,-0.739597465,0.291248166,1.192980262,-0.024775702,2.08459463,-0.279212802,
0,-0.752423584,0.419694144,-0.077126513,-1.196298542,-0.98663818,1.325497367,-0.255664446,0.819159377,-0.478607071,
0,-0.806958269,0.28552163,0.876261484,-0.114629556,1.193724717,-0.069236157,-0.039000349,-0.159763157,2.456279303,
0,-1.000841855,-0.897937588,-0.407391021,0.499056871,1.272567341,0.532212634,-0.503100221,-0.204786269,-0.409624516,
1,-0.302516816,-2.139141449,1.709007341,0.522248091,1.110772143,0.041444025,-0.249816102,-0.566414743,0.081362622,
0,-0.426211203,-0.55513019,-0.70671179,0.836343369,0.954121717,-0.486524046,0.118082325,-0.915435747,-0.1834423,
0,0.191728607,1.658397042,3.571474489,-1.177153153,0.199545243,2.093433284,0.01418859,-0.107545254,2.406152974,
0,0.576479422,1.584555751,-0.325785458,-2.252435064,2.153554364,1.091937358,-0.734094747,0.264302926,2.381379641,
1,-1.406302691,-1.953310889,1.584782772,-0.681742216,-0.406010135,0.950547169,-0.504474386,-0.376051219,-0.042152188,
1,-0.587254817,-1.873949898,0.051307839,-0.669606706,0.79024993,-0.361432737,-0.142422018,-1.117357513,-0.449231581,
1,0.449894421,-1.105293954,0.942960048,-0.171714247,-1.333500532,0.365644247,0.017523714,-0.978933473,2.538355514,
0,0.232857905,0.45856927,-0.757901635,0.825662095,0.584833105,0.610432292,-0.230174118,-1.869942533,0.082008905,
0,-1.407717887,-0.835196398,0.074335957,0.260592918,1.801123039,-1.209359771,-0.750178914,-0.301839109,-0.697613682,
0,-1.387176084,0.011002424,0.739475441,0.023274301,0.684246338,0.790843707,0.039066648,-0.723235768,2.309607337,
0,0.707633703,-0.493652489,-0.832925617,0.454171039,1.692969731,0.670581122,-0.221009662,-0.584977172,-0.48046652,
1,-0.547646027,-1.402648775,1.688950215,-0.670605834,-0.771935893,-0.605310963,0.073743801,0.668068218,2.51989095,
1,-0.503016322,-1.231956536,0.993358714,0.059130444,0.68720729,1.705048708,0.038119678,-0.70942709,2.532861812,
0,-1.576949153,0.45920675,1.179155325,-0.149959079,2.782379665,-0.967413616,-0.128218529,-0.516009218,0.409368009,
1,-0.021987094,-1.027960882,-0.116989668,0.643396328,0.479416061,1.791730157,-0.242990751,-0.252560553,-0.663045308,
0,-1.337300314,1.015748376,0.460729209,-0.255777001,2.203738215,-0.290070727,-0.044840388,-0.320701466,2.057876636,
1,-0.575700755,-2.056385854,-1.602068476,-0.057261721,0.98076004,2.125543155,-0.1520467,-1.38285463,2.602995508,
0,1.539901559,1.005475826,0.831686979,1.134688894,0.069356532,-0.263838359,0.015304154,-0.325843565,2.538255068,
0,-0.28397067,0.521620104,0.348417514,-0.114561919,2.335130065,-2.038193845,-0.559067155,-1.122692644,0.243286386,
1,-0.065439896,0.04286896,-0.588875534,0.286099317,1.263361384,0.732355754,-0.103779876,-0.182762885,0.498364384,
1,-0.080772088,-2.19222586,-0.013454865,0.59656531,0.59693086,0.437326733,-0.116395455,-1.294315206,0.335560447,
1,-0.738021584,-1.056923752,-1.165154058,-0.109724512,1.678840518,-0.725731316,-0.125610506,-0.733239458,2.095736422,
1,-0.715696417,-0.451934017,0.832433663,0.561241542,-0.165205713,0.615564115,0.016222789,-0.165561104,2.738403694,
0,-0.026511031,-0.620472442,0.322628382,-0.230791353,0.881219367,-1.161187238,-0.555424397,-0.224574198,0.966882531,
1,-1.502066209,0.320695704,1.379146522,1.058639198,-0.217414339,0.283984783,-0.048221142,0.322351331,2.612675468,
1,-0.043524728,-1.277994645,0.601402296,0.282519181,-0.204773248,1.162213801,-0.214975458,-0.843156394,0.187358214,
1,1.145009726,-1.278833283,1.229908194,-1.28974282,-0.51658625,-0.162785349,0.018055942,-0.016174345,2.150393418,
1,-0.106589053,-0.274854149,1.225801919,1.147091525,-0.418619766,-1.245435837,-0.351235693,-1.182627884,0.128635568,
0,-1.974032796,-0.369951601,0.578888575,-0.598418687,-0.638622063,-0.792259353,-0.074916622,0.493425972,2.562816631,
0,0.591165585,-0.862911074,-0.879173422,0.790686136,1.03857852,-0.342865798,-0.167083792,-1.199585913,-0.778321376,
0,-0.482966293,0.571027041,1.254380427,-0.394133567,1.985610442,0.322029695,0.0665188,-1.14659628,2.022167778,
1,-0.941656638,-1.585477619,0.051070808,-0.664145184,1.324107954,0.753791532,-0.040543062,-0.665861887,2.468743098,
0,-0.655806595,0.231415616,-0.601402874,-0.503344031,1.525612385,1.553183013,-0.10035847,-1.176539729,2.084555675,
0,-1.955979094,0.485099653,0.361503415,0.73138496,1.640434296,0.316341645,-0.03676578,-1.077883898,2.549619641,
0,-0.815633794,1.693273431,0.721163169,-1.974789139,0.836132038,2.057876442,-0.361193417,-0.371188199,-2.275342001,
1,-0.518562153,0.498187616,1.110972553,1.196728862,0.055954975,-0.680328377,0.205636778,-0.378603849,-0.456005001,
1,-0.700695274,-1.500805372,0.603474438,-0.531577495,1.030066427,-0.832156621,-0.045829661,-0.517159975,2.525515184,
0,-1.132589467,-0.616611958,-1.143850494,0.467194318,1.578123107,-0.7452,-0.60098021,-0.442359343,-0.575166004,
1,-0.087401915,-1.762189854,0.660212956,-0.605206914,-0.528079059,-0.603858293,0.028873538,-0.711581113,2.204758008,
1,-0.421894508,-2.563986222,0.885862319,0.526404398,2.560208099,-0.235971351,-0.000332269,-1.068014985,1.068801483,
1,0.868437587,0.713361927,0.974833933,-0.087412966,-0.8524353,1.262028966,0.013123244,-1.100904128,2.860716218,
1,-0.080980969,-1.01228354,0.031244263,0.786712258,-0.411542806,0.233318819,-0.015170776,-0.678537427,2.239915388,
0,-1.022118105,-0.46001829,-3.38471309,0.226702061,1.291671634,-0.814404373,-0.787651167,-2.313730978,-2.659829726,
1,-0.9847138,-2.314564334,0.833371751,0.180548366,-0.001455731,1.421540938,0.049554565,-0.998697012,2.402163658,
1,-0.511958738,-1.403804736,-0.220672833,0.879683902,0.92266356,0.957761839,-0.085510151,0.084656798,-0.277639562,
0,-1.241405801,-1.155973598,1.210978343,0.122615295,1.234753937,-1.059281038,-1.089921784,0.325484526,-2.603254884,
0,-0.729270714,-0.121032253,0.312407059,0.620370595,0.46717753,-0.414893789,-0.050403081,-0.242121304,2.432417294,
1,-0.734278043,-1.215518339,-0.113493541,0.392419721,1.046039889,0.514610756,-0.253397025,-0.215108253,-0.11439139,
0,-0.874471562,-0.619604848,1.11651171,-0.358754411,2.306659035,-0.872547803,3.708189484,0.624439764,-2.441736823,
1,0.930299108,-1.788240521,1.278907137,-0.055568719,1.700065398,-1.916697722,0.02881444,-0.455006755,2.48389129,
0,-1.623510472,0.047193009,0.142240147,0.049082513,0.323818949,0.659977092,-0.066830833,-0.997792183,1.796065312,
1,-0.100809649,-0.888933241,1.108260757,0.881093924,-0.870512514,-0.746985057,-0.06539119,-0.71301621,2.707984537,
0,-0.534516139,1.03875623,0.826231228,-0.166662403,0.935629223,-0.038606552,-0.027345745,-1.191899621,2.46794759,
1,-0.083963563,-1.518703616,-2.215888363,0.911053203,-0.535136809,1.101428992,-0.214541341,-1.707168066,3.170662347,
0,-0.728231578,0.554701838,0.509633425,-0.112916593,0.827800449,-0.384396367,0.030222156,-0.099108199,2.959268407,
0,-1.144341185,-0.443491346,1.822073892,0.732912742,0.33645351,-0.023890188,0.229338469,-0.386396397,0.232219836,
0,-0.615816317,-0.224421647,0.915888336,-0.171516735,2.169447001,-1.179910502,0.022747184,-0.202626192,2.428536791,
0,-1.142364495,-0.421515094,0.642850646,0.598193079,0.946410271,-0.387004876,-0.097270503,1.493795706,2.695705722,
1,-0.098519403,-1.113305691,0.132355914,-0.004276217,-1.317553172,-0.328314404,-0.05878989,-0.467929796,2.571543038,
0,0.170499748,-0.219252704,0.362492714,0.007196731,1.708935799,1.694085347,0.068171957,-1.433309684,2.056596428,
0,-0.281964907,-0.396859832,-0.272734155,0.569054052,1.188339054,-0.559223906,0.008602986,-0.610749507,2.309074931,
1,-0.976624161,0.214020598,0.988587526,1.191954767,-0.397992459,-0.291906186,-0.631385474,-0.78067449,-0.585804064,
0,-1.037215023,-1.175491359,0.976477258,-0.139042752,1.358869265,-0.102707409,-0.473036004,-0.345132429,0.062212582,
1,-0.700946444,-1.459650405,-0.139360222,0.020198344,1.814541045,-0.321217228,-0.082581972,-1.941872982,0.665154546,
1,-0.247202704,-2.523999283,-0.152999048,0.29106064,0.557294722,-0.722325654,-0.180638762,-0.664765697,0.341564524,
0,-1.812274451,-0.669948935,-0.001685157,0.302804869,-0.304333667,0.642138199,0.020731163,-0.269418678,2.361370549,
1,-1.259393792,-1.780326893,1.469723046,-0.845576267,-0.358923561,2.041507416,0.02615483,-0.206439065,2.804896785,
0,-1.049603695,0.342050868,-0.840051105,0.865893819,0.769136491,-0.557258216,-0.526007594,0.111962094,0.598057465,
0,-0.496639334,1.332126089,0.783219037,1.062304727,-0.233327367,-0.024302094,-0.014748363,0.448508376,2.633583739,
1,-0.820220662,-1.786010217,1.152633839,0.675522083,1.197033803,-0.507427481,0.049536824,-0.946778725,1.653302867,
0,0.173177002,0.281781791,0.187639411,1.114096633,-0.419512254,2.365508865,-0.017095818,0.357889084,2.432057654,
0,0.087077441,-0.477650618,-0.402299543,1.069422291,0.987290218,-1.751567836,-0.010367749,0.401238718,2.926074499,
0,-0.677936257,0.227031313,0.637565765,1.168918619,0.265099369,0.59141718,0.019025228,-0.361755334,2.462020432,
0,-0.033103649,0.719254478,-1.247955528,0.74911545,-1.022818534,1.373726895,-0.124095627,0.122165115,2.968383488,
1,-0.100761595,0.077517062,2.03786547,0.152569303,0.413254476,0.354136166,-0.26777751,-1.008854425,0.823705201,
0,-0.318446375,0.115591303,-1.04244472,0.490324495,0.434918262,-1.280425618,-0.1213781,-1.369175758,2.667250483,
1,-0.675914819,-0.415473723,1.18708328,0.508264019,-1.30427388,-0.807480251,0.017790239,-1.042725985,2.579502348,
0,-1.29418781,-0.79082806,0.410740882,-0.095933099,1.57978262,-0.295809989,-1.006300707,0.186178532,-0.263555201,
1,-0.914952985,-1.726001966,0.342240481,0.273186097,0.902522207,-0.097463023,0.00725052,-0.112761012,2.647277157,
0,-0.563130847,-0.679720381,-1.487979359,0.790562072,0.070155344,0.397006367,-0.466075861,-0.478098382,0.849388744,
1,0.407019928,-1.874029232,0.553300977,0.386583785,0.40065567,-1.06209703,-0.050189047,0.640097291,0.976844804,
0,-0.672055565,0.69416071,0.558635885,-0.233426221,0.97691507,-0.557122308,0.068340878,-0.113278103,2.12456832,
1,-1.061570207,-0.906094407,-0.241561765,1.103598489,0.884438568,0.471506741,-0.216753477,-0.454355225,-0.514792831,
0,-1.199305279,0.865698272,1.985225938,0.095029783,-0.001202151,-0.605525748,-0.747451741,-0.336723877,-0.323951353,
0,0.17942007,-0.238799052,-0.973439678,-1.119311678,0.526100618,0.405761644,0.100105188,-0.440857089,2.454692528,
0,-0.921479854,0.595932069,-0.41930451,0.433307609,-0.576535656,-0.481321048,-0.142957794,-0.483227374,2.661838958,
0,-0.586770822,-0.490309902,0.843310179,-0.422496374,1.589175031,0.166258873,0.03146814,-1.219779761,2.442434391,
1,0.102972087,-0.302150334,1.465998818,0.552488572,-0.33609048,1.419539165,0.000425756,-0.303900435,2.710182599,
1,0.704039234,-0.52815087,2.021121233,0.104425543,0.068063385,-0.344930642,-0.212414576,-0.92340371,0.718492157,
0,-0.914734905,0.030738129,0.622835945,-0.289555279,2.071319312,-0.487887536,-0.19167604,-0.347230484,2.266487577,
0,-0.439862645,-0.241802164,1.177124682,0.0172364,2.500984166,-0.759794848,-0.08946413,-0.755606213,2.561378289,
0,-0.351713907,-0.341701593,0.47224532,0.566608345,3.011493726,-2.049044547,-0.005654779,-0.108686456,2.379627612,
0,-1.766986344,0.352858343,-0.582697235,1.081309884,0.423321181,-0.293453152,-0.490069552,0.409483322,-0.405528207,
0,-0.412219532,0.492232114,1.450797279,0.269863579,0.521979363,-0.581825984,-0.554437631,-0.87915297,-0.653280567,
0,-0.532889602,-1.322994418,-1.158952588,0.311279656,0.328076083,-0.741080787,-0.709142756,-0.7557523,0.050322093,
1,0.36590003,-0.206265534,2.339884239,0.744147261,0.587691345,-0.380733762,-0.053774344,-0.163248623,-0.638423777,
0,-0.521959633,0.306170279,0.402298261,-0.933656119,1.175709056,-0.103940787,-0.101498902,-0.714860677,3.247492235,
1,-0.655102664,-1.38727013,-1.080133342,0.123017207,3.252525233,-0.23760722,-0.0747981,-1.846832458,0.406291365,
0,-0.974860133,1.388003989,-0.716295043,-2.121230507,1.057023661,1.162721023,-0.53215354,-0.148599432,-0.305438707,
